epoch	loss	acc	certified
0	5.3040399415588375	0.005920000001192093	0.005920000001192093
1	5.148892926177979	0.014430000000298024	0.014430000000298024
2	4.929133593902588	0.028090000000298022	0.028090000000298022
3	4.798142418060303	0.04234	0.04234
4	4.65717360961914	0.057870000007152554	0.057870000007152554
5	4.580253496398925	0.06667999999761581	0.06667999999761581
6	4.523349926300049	0.07449	0.07449
7	4.466027806091309	0.08145000000476837	0.08145000000476837
8	4.409512551269532	0.0893	0.0893
9	4.360508106689453	0.09684000000238419	0.09684000000238419
10	4.312514956512451	0.10284000000119209	0.10284000000119209
11	4.269880860900879	0.11048000000476838	0.11048000000476838
12	4.2277995748901365	0.11586000000238418	0.11586000000238418
13	4.191990759582519	0.12168000001430511	0.12168000001430511
14	4.158749777221679	0.12678000000715256	0.12678000000715256
15	4.124778858337402	0.13289000000476836	0.13289000000476836
16	4.09397056640625	0.13691	0.13691
17	4.065708083953857	0.14017	0.14017
18	4.036568714904785	0.14534999999523163	0.14534999999523163
19	4.003975001068115	0.15031000000715256	0.15031000000715256
20	3.98590183013916	0.1548499999976158	0.1548199999976158
21	3.9591417942810057	0.15838	0.15836
22	3.934551202545166	0.16189000000476836	0.16186000000476838
23	3.913233599395752	0.16761000000953674	0.16757000000953676
24	3.890508504486084	0.17012000000476837	0.17009000000476837
25	3.8754322717285157	0.17397999999523162	0.17396999999523163
26	3.8532621175384523	0.17656	0.17653
27	3.8398775329589845	0.18020000000238418	0.1801900000023842
28	3.824012667388916	0.18373000000953674	0.18369000000953675
29	3.81199271484375	0.18495000000476838	0.18492000000476838
30	3.7925056213378907	0.18826	0.18824
31	3.7793548293304444	0.19148000000476836	0.19144000000476838
32	3.7654564051055908	0.19291	0.19282
33	3.7555188228607177	0.19448000000953675	0.19445000000953674
34	3.744891424102783	0.1979000000143051	0.19780000001430512
35	3.7283088525390626	0.19994	0.19983
36	3.718440258407593	0.20162999999523162	0.20153999999523162
37	3.7086948907470703	0.20372999999523164	0.20358999999523164
38	3.6998433071136474	0.20355000000476836	0.20340000000476838
39	3.696585738143921	0.20638000000476836	0.20624000000476836
40	3.6813710823059083	0.2088	0.20869
41	3.677737406387329	0.20976999999523163	0.20945999999523163
42	3.6675068727874756	0.21130999999523162	0.21103999999523163
43	3.6540507971191407	0.21197999999523162	0.21173999999523163
44	3.647626413040161	0.2149200000143051	0.21471000001430512
45	3.6426556783294677	0.21491000000953675	0.21466000000953675
46	3.630676302947998	0.2158	0.21558
47	3.628313528594971	0.21794000000953676	0.21770000000953674
48	3.6199120989990234	0.21956000000476839	0.21921000000476837
49	3.6114702612304685	0.22031	0.21992
50	3.6073294050598146	0.22213000000953675	0.22175000000953674
51	3.596438582763672	0.22385000000476837	0.22342000000476836
52	3.5918368769073488	0.22539	0.22497000000953674
53	3.586412038726807	0.22682000002861022	0.22625999999046326
54	3.5775621548461913	0.22851999999523162	0.22793999999523162
55	3.5735207067871095	0.22974999999523163	0.22916999999523163
56	3.566921399383545	0.23104000000953676	0.23034000000953675
57	3.564206713180542	0.23154	0.23065
58	3.5554744954681397	0.23200000000476836	0.23126000000476837
59	3.5524361183166504	0.23316999999046326	0.23231999999046327
60	3.543365600967407	0.23637000002861022	0.23525000002861024
61	3.5384602949523924	0.23694000000476836	0.23593000000476838
62	3.5369050435638427	0.23666	0.23548000000953676
63	3.530912709579468	0.23657	0.23541
64	3.5255173748016357	0.23856999999523162	0.23723999999523163
65	3.5223531751251222	0.2414500000143051	0.24008
66	3.5191009901428223	0.23890000000476838	0.2372300000143051
67	3.5137986412811277	0.2405600000143051	0.23915000001430511
68	3.5088961836242674	0.2423100000190735	0.24058000002861024
69	3.5010724906921387	0.24261999999046327	0.24113999999046326
70	3.4998140571594236	0.24537000000953674	0.24365000000953674
71	3.494780686187744	0.24480000001907348	0.24270000002861022
72	3.4893217585754392	0.24499999999046326	0.24270999999046325
73	3.487625218811035	0.24552000002861024	0.24311000002861022
74	3.4810598675537108	0.24836000000953673	0.24593999999523164
75	3.476549687652588	0.24884	0.24641
76	3.4714576446533205	0.24947999999046325	0.24657999999046326
77	3.470500672225952	0.25165000000953675	0.2487800000190735
78	3.462872190551758	0.2522	0.24929000000953674
79	3.460916870422363	0.2510700000190735	0.24793000002861024
80	3.451978374862671	0.2534499999952316	0.25025000001430514
81	3.4515445409393313	0.2513500000095367	0.24783000000953676
82	3.453107061004639	0.25347999999523163	0.24959999999523164
83	3.4478741812896727	0.25404	0.25
84	3.443982527923584	0.25266000000953676	0.24834999999523164
85	3.4394643381500245	0.25601	0.25160999999523165
86	3.4366420574188234	0.25584	0.25130000000953673
87	3.4292856003570558	0.25939999999046326	0.25469
88	3.430677533416748	0.2590800000286102	0.25382999999046324
89	3.424721257095337	0.26002000000953673	0.2546300000190735
90	3.4218226107788086	0.2594200000047684	0.2537500000047684
91	3.417729002304077	0.26125000000953674	0.25508000000953673
92	3.41649625793457	0.26223000001430513	0.2560000000143051
93	3.417121643295288	0.26371000000476835	0.2574500000143051
94	3.4136238328552246	0.26079000002861025	0.25432999999046324
95	3.4066617053985597	0.26115000000953675	0.25410000000953675
96	3.3994484952545165	0.2629499999952316	0.2557600000047684
97	3.4040854747009277	0.26427	0.25652
98	3.3961626721191407	0.26588000000953677	0.25758000000953674
99	3.396874080963135	0.26530000000953674	0.2565500000286102
100	3.385550491638184	0.26619	0.25781000000953674
101	3.36512413772583	0.2663300000143051	0.25712
102	3.3416945669555664	0.26594000000953677	0.2563999999952316
103	3.327140248260498	0.26722000000476837	0.25644000000476835
104	3.302781616439819	0.26996	0.25869000000953674
105	3.2816659845733644	0.26967000001430513	0.25854
106	3.259654031448364	0.26839000002861024	0.25724000002861025
