epoch	acc	certified
1849	0.5752800107002258	0.4205799996852875
1899	0.5785599946975708	0.42653998732566833
1949	0.5761199593544006	0.42753997445106506
1999	0.5787400007247925	0.4314799904823303
2049	0.5810999870300293	0.4339199960231781
2099	0.5839799642562866	0.43925997614860535
2149	0.5833199620246887	0.4415999948978424
2199	0.5852400064468384	0.4415600001811981
2249	0.5851799845695496	0.4444800019264221
2299	0.5881999731063843	0.4466399848461151
2349	0.5869199633598328	0.4474799931049347
2399	0.5872600078582764	0.45037999749183655
2449	0.5898599624633789	0.45260000228881836
2499	0.5913800001144409	0.45569998025894165
2549	0.5903599858283997	0.4581799805164337
2599	0.5932199954986572	0.4581599831581116
2649	0.5901199579238892	0.4598200023174286
2699	0.5931800007820129	0.46195998787879944
2749	0.5945000052452087	0.464059978723526
2799	0.5935999751091003	0.4613799750804901
2849	0.5930399894714355	0.46115997433662415
2899	0.5928800106048584	0.46140000224113464
2949	0.5938999652862549	0.4648999869823456
2997	0.5946399569511414	0.4648999869823456
2998	0.5925599932670593	0.4615599811077118
2999	0.5922799706459045	0.46383997797966003
