epoch	loss	acc	certified
0	6.76276969909668	0.003695846302434802	0.003695846302434802
1	6.24409294128418	0.01832546666264534	0.01832546666264534
2	5.945420742034912	0.033766843378543854	0.033766843378543854
3	5.739194869995117	0.0476752445101738	0.0476752445101738
4	5.592355728149414	0.05896494537591934	0.05896494537591934
5	5.490541458129883	0.06753602623939514	0.06753291189670563
6	5.404870510101318	0.07498469948768616	0.07498158514499664
7	5.3331499099731445	0.0814928263425827	0.08148424327373505
8	5.275038719177246	0.08716577291488647	0.08714781701564789
9	5.224275588989258	0.0926053375005722	0.09259207546710968
10	5.181056022644043	0.09675390273332596	0.09672814607620239
11	5.136874198913574	0.1015830859541893	0.10153625905513763
12	5.100955486297607	0.10556304454803467	0.10548655688762665
13	5.0679755210876465	0.1092565506696701	0.10915976762771606
14	5.039494514465332	0.11223742365837097	0.11208834499120712
15	5.01491641998291	0.11499585211277008	0.1148022711277008
16	4.98911714553833	0.11834513396024704	0.11809302121400833
17	4.967149257659912	0.12108014523983002	0.12073513865470886
18	4.9459967613220215	0.12343735992908478	0.12301041185855865
19	4.926153182983398	0.12575867772102356	0.1252560168504715
20	4.9080305099487305	0.12763041257858276	0.126931831240654
21	4.891915321350098	0.12974566221237183	0.12886834144592285
22	4.875404357910156	0.13215908408164978	0.13114438951015472
23	4.85696268081665	0.13415102660655975	0.13293884694576263
24	4.845212459564209	0.13614919781684875	0.13464978337287903
25	4.830906867980957	0.13798892498016357	0.1362171173095703
26	4.817502021789551	0.1396702080965042	0.13759398460388184
27	4.805431842803955	0.14131402969360352	0.13886235654354095
28	4.795133590698242	0.142503559589386	0.13951019942760468
29	4.781991958618164	0.14433860778808594	0.14104551076889038
30	4.774148941040039	0.14522139728069305	0.14132572710514069
31	4.764169692993164	0.1468886137008667	0.14244112372398376
32	4.7556915283203125	0.14771834015846252	0.14263702929019928
33	4.745050430297852	0.14936605095863342	0.14356040954589844
34	4.737919330596924	0.15060631930828094	0.14402639865875244
35	4.729366302490234	0.15163975954055786	0.1442589908838272
36	4.720131874084473	0.15339908003807068	0.1448935568332672
37	4.715441703796387	0.15392829477787018	0.1446554958820343
38	4.707259178161621	0.15489459037780762	0.14462506771087646
39	4.701509952545166	0.15579065680503845	0.14426757395267487
40	4.695303916931152	0.1562137007713318	0.14363142848014832
41	4.688322067260742	0.15738451480865479	0.1435127854347229
42	4.68556022644043	0.15851864218711853	0.142955482006073
43	4.679938316345215	0.1590665578842163	0.14190800487995148
44	4.674227714538574	0.16024985909461975	0.14139987528324127
