epoch	acc	certified
1849	0.7361599802970886	0.646619975566864
1899	0.7432599663734436	0.6545599699020386
1949	0.7493999600410461	0.6632199883460999
1999	0.7526800036430359	0.6663999557495117
2049	0.7559799551963806	0.6737799644470215
2099	0.7543999552726746	0.6719799637794495
2149	0.7631999850273132	0.6832599639892578
2199	0.7636399865150452	0.6860399842262268
2249	0.7585799694061279	0.6847999691963196
2299	0.7684800028800964	0.6922399997711182
2349	0.7649799585342407	0.6901199817657471
2399	0.7682999968528748	0.6929999589920044
2449	0.7682600021362305	0.695859968662262
2499	0.7683999538421631	0.6981599926948547
2549	0.7713800072669983	0.7009599804878235
2599	0.7730599641799927	0.702519953250885
2649	0.7739599943161011	0.7057200074195862
2699	0.774179995059967	0.7070599794387817
2749	0.778219997882843	0.7084599733352661
2799	0.7756199836730957	0.7087399959564209
2849	0.7760599851608276	0.7086399793624878
2899	0.7759199738502502	0.7096999883651733
2949	0.7764999866485596	0.7093600034713745
2997	0.7747600078582764	0.7086600065231323
2998	0.7759799957275391	0.7083799839019775
2999	0.7751799821853638	0.7064599990844727
