epoch	acc	certified
1849	0.7427200078964233	0.6520199775695801
1899	0.7479199767112732	0.6579200029373169
1949	0.7534799575805664	0.6662600040435791
1999	0.7553799748420715	0.6694799661636353
2049	0.7540799975395203	0.6707199811935425
2099	0.7581999897956848	0.6747399568557739
2149	0.7595599889755249	0.6813399791717529
2199	0.7639399766921997	0.6860600113868713
2249	0.7630999684333801	0.6867600083351135
2299	0.7666999697685242	0.689300000667572
2349	0.7686600089073181	0.6938799619674683
2399	0.7669599652290344	0.6943599581718445
2449	0.7675399780273438	0.6969999670982361
2499	0.7710999846458435	0.6993399858474731
2549	0.7718799710273743	0.7037599682807922
2599	0.7746399641036987	0.7047399878501892
2649	0.7756999731063843	0.7059999704360962
2699	0.7743200063705444	0.7056599855422974
2749	0.7760199904441833	0.7085999846458435
2799	0.7783199548721313	0.7120999693870544
2849	0.776419997215271	0.7093799710273743
2899	0.7755799889564514	0.7094799876213074
2949	0.7766199707984924	0.7119399905204773
2997	0.7775999903678894	0.709119975566864
2998	0.7775200009346008	0.7108599543571472
2999	0.774679958820343	0.7093600034713745
