epoch	acc	certified
949	0.9913666844367981	0.9395166635513306
999	0.9910500049591064	0.9416000247001648
1049	0.9912999868392944	0.9424000382423401
1099	0.9906666874885559	0.9423500299453735
1149	0.9907166957855225	0.9434999823570251
1199	0.9908333420753479	0.9425833225250244
1249	0.991183340549469	0.943149983882904
1299	0.9907500147819519	0.9428499937057495
1349	0.9907333254814148	0.9442333579063416
1399	0.9909166693687439	0.9440000057220459
1449	0.9908000230789185	0.9432166814804077
1497	0.9911333322525024	0.944350004196167
1498	0.9909833669662476	0.9434999823570251
1499	0.991016685962677	0.9441166520118713
