epoch	acc	certified
1849	0.5353800058364868	0.38527998328208923
1899	0.5421000123023987	0.38735997676849365
1949	0.54093998670578	0.3928000032901764
1999	0.5404999852180481	0.39389997720718384
2049	0.5489599704742432	0.3957799971103668
2099	0.5424000024795532	0.395719975233078
2149	0.5515999794006348	0.4007999897003174
2199	0.5478399991989136	0.4014799892902374
2249	0.5458999872207642	0.4015199840068817
2299	0.5548999905586243	0.4077399969100952
2349	0.5546999573707581	0.4104200005531311
2399	0.5531399846076965	0.40841999650001526
2449	0.556939959526062	0.41161999106407166
2499	0.5585799813270569	0.4136999845504761
2549	0.5546599626541138	0.4138000011444092
2599	0.55867999792099	0.4162199795246124
2649	0.5567399859428406	0.4175199866294861
2699	0.5585799813270569	0.4176599979400635
2749	0.5634999871253967	0.4217599928379059
2799	0.5618799924850464	0.4204599857330322
2849	0.5609999895095825	0.4204399883747101
2899	0.5647599697113037	0.4202199876308441
2949	0.5641999840736389	0.42207998037338257
2997	0.5631600022315979	0.42097997665405273
2998	0.5631600022315979	0.41797998547554016
2999	0.5629199743270874	0.42017999291419983
