epoch	acc	certified
949	0.9970166683197021	0.9943833351135254
999	0.9969333410263062	0.9944333434104919
1049	0.9970499873161316	0.9944000244140625
1099	0.9966500401496887	0.9941499829292297
1149	0.9969333410263062	0.9946333169937134
1199	0.9969000220298767	0.9944999814033508
1249	0.9968000054359436	0.994533360004425
1299	0.9971166849136353	0.994616687297821
1349	0.9968833327293396	0.9947333335876465
1399	0.9970999956130981	0.9949333667755127
1449	0.9968000054359436	0.9946333169937134
1497	0.9968166947364807	0.9948166608810425
1498	0.9968500137329102	0.994700014591217
1499	0.9969833493232727	0.9946500062942505
