epoch	acc	certified
1849	0.730239987373352	0.6310200095176697
1899	0.7311599850654602	0.6359999775886536
1949	0.7356199622154236	0.6408599615097046
1999	0.7392599582672119	0.6449399590492249
2049	0.7434599995613098	0.6511600017547607
2099	0.7436599731445312	0.6546399593353271
2149	0.7454999685287476	0.6571599841117859
2199	0.7469799518585205	0.6634399890899658
2249	0.7499600052833557	0.6639999747276306
2299	0.7501599788665771	0.6699199676513672
2349	0.7513799667358398	0.6713599562644958
2399	0.7559199929237366	0.6731799840927124
2449	0.7580999732017517	0.6767199635505676
2499	0.7591999769210815	0.6791799664497375
2549	0.7595399618148804	0.6808800101280212
2599	0.7596399784088135	0.6852399706840515
2649	0.7620599865913391	0.6850000023841858
2699	0.7621999979019165	0.6866999864578247
2749	0.7622599601745605	0.6869199872016907
2799	0.7635799646377563	0.6860199570655823
2849	0.762999951839447	0.6884199976921082
2899	0.762939989566803	0.6888599991798401
2949	0.7640399932861328	0.6904599666595459
2997	0.7655199766159058	0.6908400058746338
2998	0.7644000053405762	0.6908999681472778
2999	0.7640199661254883	0.6899399757385254
