epoch	acc	certified
949	0.9968000054359436	0.9938333630561829
999	0.9968500137329102	0.994183361530304
1049	0.9966833591461182	0.9940500259399414
1099	0.996666669845581	0.9940000176429749
1149	0.9968166947364807	0.9940666556358337
1199	0.9967666864395142	0.9944666624069214
1249	0.9966500401496887	0.9944166541099548
1299	0.9969500303268433	0.9944999814033508
1349	0.9969000220298767	0.9947333335876465
1399	0.9971833229064941	0.9950500130653381
1449	0.9969333410263062	0.9946333169937134
1497	0.9969333410263062	0.9946666955947876
1498	0.996833324432373	0.994783341884613
1499	0.9968500137329102	0.9944999814033508
