epoch	loss	acc	certified
0	1.332838958091736	0.13326000000953675	0.11306000000953674
1	1.2859466798782349	0.15598000002384185	0.14770000002622605
2	1.2552849877929688	0.1718600000476837	0.16204000002384186
3	1.236340658416748	0.1831199999809265	0.17086000000953674
4	1.2215761711120605	0.18846000004291535	0.17586000001907348
5	1.1902479804229735	0.2131	0.18661999994277953
6	1.1380927307128905	0.25705999999046325	0.22016000002861022
7	1.1107969928741455	0.27452000005722044	0.24088000009536742
8	1.0941171490859984	0.2881	0.25058
9	1.067527367591858	0.31102000010490416	0.269139999961853
10	1.0487188247680663	0.3242400000572205	0.2804999999809265
11	1.0339052653503418	0.33464000005722044	0.29128
12	1.0234628163146973	0.3397599999713898	0.29728000008583066
13	1.016168206214905	0.34488000005722047	0.30200000012397765
14	1.0039603646469115	0.35634000004768374	0.30688000012397765
15	0.9876799517059326	0.37130000002861024	0.31808000002861025
16	0.9777429659461975	0.3777000000667572	0.3245199999427795
17	0.9660827007293701	0.38768	0.32884000002861025
18	0.9591085751724243	0.393920000038147	0.3327200000190735
19	0.9485429439544678	0.40195999996185305	0.3388200000476837
20	0.9384730068588257	0.41126000009536745	0.34359999994277957
21	0.9204360866165161	0.4320400000858307	0.3470400001144409
22	0.9027141370391846	0.44522000014305113	0.36012000008583067
23	0.890376148109436	0.4555600000667572	0.36820000010490417
24	0.8763734082221984	0.46387999996185303	0.3782800000476837
25	0.8694060126113892	0.4720200001335144	0.38071999999046324
26	0.8596194945144653	0.4757799998664856	0.3888800001049042
27	0.8479314613723755	0.48552000005722046	0.3944200001430512
28	0.8413700434303284	0.4885000002479553	0.4011400001335144
29	0.8340486256790162	0.49499999994277954	0.40570000002861023
30	0.8286350103378296	0.49758000010490416	0.40930000004768374
31	0.8235879112815857	0.5010000001049042	0.41314000014305113
32	0.8192316297531128	0.5040999999809265	0.414919999961853
33	0.8143453022575379	0.5077000000286103	0.41676000005722047
34	0.8088572818756103	0.5112800000858307	0.42208000009536745
35	0.804033921508789	0.5137000002098083	0.4254800001239777
36	0.8015406993484497	0.5165000001716614	0.42738000011444094
37	0.7977486016845703	0.5190800001525879	0.42818000014305113
38	0.793310546131134	0.5209600000953675	0.4316400001335144
39	0.7887132017707825	0.5236200002479553	0.43368000013351443
40	0.7890350556182861	0.5248599998664856	0.4333400000667572
41	0.7855359558868408	0.5269600000286102	0.43444000000953675
42	0.7807659424209594	0.5296199999427795	0.43941999996185305
43	0.7762632125282287	0.533460000114441	0.4414000000095367
44	0.773578586025238	0.5344600001525879	0.4427600000953674
45	0.7692361547279358	0.5382999999046326	0.44568000009536746
46	0.7674392350387573	0.5388200000190735	0.4475800000953674
47	0.7634213372421265	0.5422799999809265	0.4499200001525879
48	0.7605945388984681	0.5437200001716613	0.45140000014305115
49	0.7582061883163452	0.5456800001907348	0.4519600001525879
50	0.753662977733612	0.547719999961853	0.45660000005722046
51	0.7560440685272217	0.5480399999809266	0.4526800000667572
52	0.7486762885284424	0.5530599998855591	0.4570600001239777
53	0.748263455028534	0.5521200000953674	0.4567999999904633
54	0.7480885662841796	0.5513199999237061	0.45828000024795534
55	0.7438916152954101	0.5544600000572204	0.4621600000858307
56	0.7416639838027954	0.5555600000762939	0.46370000012397766
57	0.7414788003158569	0.5561400001907348	0.46366000003814695
58	0.7406209675216675	0.5570399999809265	0.4632400000190735
59	0.739171577796936	0.557640000038147	0.46400000002861025
60	0.7346649206352234	0.5618400001144409	0.46588
61	0.7332552545928955	0.5639199999427795	0.4644600001335144
62	0.7312841458129883	0.5635800002479553	0.46862000007629395
63	0.7320677168464661	0.5618200002098084	0.4688200000667572
64	0.725863377571106	0.5669999999427795	0.47126000010490415
65	0.7237062421607972	0.570580000076294	0.472240000038147
66	0.7229289475250245	0.5704800001144409	0.47174000007629396
67	0.7239757626342773	0.5687800001335144	0.47286000014305113
68	0.7178885478210449	0.573580000076294	0.4758000001144409
69	0.7206480267715454	0.5716400001335145	0.4732400001430511
70	0.7171283144760132	0.5735600002479553	0.475920000038147
71	0.7157135099983215	0.5748800002670288	0.47736000002861023
72	0.7143102123832703	0.5754000000190734	0.476339999961853
73	0.7156231257629394	0.5753000001144409	0.4760200000286102
74	0.7110922047805787	0.5785800002098084	0.4787200000572205
75	0.708838328113556	0.5790800001907349	0.48004
76	0.7069708555603027	0.5801200001144409	0.48248000024795534
