epoch	acc	certified
1849	0.7368800044059753	0.6490799784660339
1899	0.7451199889183044	0.6558399796485901
1949	0.7509199976921082	0.6646199822425842
1999	0.7543399930000305	0.6692399978637695
2049	0.7581200003623962	0.6772800087928772
2099	0.7570199966430664	0.6752600073814392
2149	0.7613199949264526	0.6831600069999695
2199	0.7642399668693542	0.6865599751472473
2249	0.7642399668693542	0.6873399615287781
2299	0.7670800089836121	0.6907399892807007
2349	0.7683199644088745	0.6934799551963806
2399	0.7676399946212769	0.6938599944114685
2449	0.7689399719238281	0.6967399716377258
2499	0.7708199620246887	0.6990000009536743
2549	0.7723599672317505	0.7021399736404419
2599	0.7723399996757507	0.7018799781799316
2649	0.7740399837493896	0.7037599682807922
2699	0.7746599912643433	0.7056199908256531
2749	0.7770199775695801	0.7084199786186218
2799	0.7764399647712708	0.7074599862098694
2849	0.776639997959137	0.7092599868774414
2899	0.7763999700546265	0.7109799981117249
2949	0.7770599722862244	0.7104799747467041
2997	0.7755599617958069	0.7089799642562866
2998	0.7752599716186523	0.7087799906730652
2999	0.7739599943161011	0.7063199877738953
