epoch	acc	certified
949	0.9972000122070312	0.9943166971206665
999	0.9969000220298767	0.9945499897003174
1049	0.996916651725769	0.9944666624069214
1099	0.9968500137329102	0.994183361530304
1149	0.9966000318527222	0.994350016117096
1199	0.9967166781425476	0.9943833351135254
1249	0.9969000220298767	0.9945833683013916
1299	0.9970666766166687	0.9949166774749756
1349	0.9968833327293396	0.9945999979972839
1399	0.9970000386238098	0.9949166774749756
1449	0.9970833659172058	0.9948999881744385
1497	0.9969666600227356	0.9945499897003174
1498	0.9969000220298767	0.9944666624069214
1499	0.9968833327293396	0.9950500130653381
