epoch	acc	certified
1849	0.5370000004768372	0.38332000374794006
1899	0.542959988117218	0.3852199912071228
1949	0.5445600152015686	0.3871399760246277
1999	0.5443400144577026	0.39149999618530273
2049	0.5476999878883362	0.3942599892616272
2099	0.5444200038909912	0.39499998092651367
2149	0.5512399673461914	0.3977600038051605
2199	0.5496799945831299	0.39809998869895935
2249	0.5548799633979797	0.4013800024986267
2299	0.5539199709892273	0.4021799862384796
2349	0.554919958114624	0.4063799977302551
2399	0.5556399822235107	0.4073599874973297
2449	0.5592399835586548	0.40836000442504883
2499	0.5569199919700623	0.41312000155448914
2549	0.5559799671173096	0.41279998421669006
2599	0.5585600137710571	0.41231998801231384
2649	0.5629199743270874	0.41585999727249146
2699	0.5611799955368042	0.4151199758052826
2749	0.5622400045394897	0.4184599816799164
2799	0.5608999729156494	0.4159599840641022
2849	0.5606399774551392	0.4152999818325043
2899	0.5642200112342834	0.41819998621940613
2949	0.5636799931526184	0.41711997985839844
2997	0.5644599795341492	0.41905999183654785
2998	0.5646799802780151	0.41874000430107117
2999	0.5654000043869019	0.4180399775505066
