epoch	acc	certified
1849	0.7295799851417542	0.62909996509552
1899	0.7307800054550171	0.6334399580955505
1949	0.7328400015830994	0.6398199796676636
1999	0.7392999529838562	0.6459199786186218
2049	0.7440199851989746	0.6532999873161316
2099	0.7436800003051758	0.6554799675941467
2149	0.7467399835586548	0.6604200005531311
2199	0.7494399547576904	0.6642599701881409
2249	0.7525399923324585	0.6686999797821045
2299	0.7537399530410767	0.6696999669075012
2349	0.7533199787139893	0.672819972038269
2399	0.7574799656867981	0.6788199543952942
2449	0.7595999836921692	0.6800400018692017
2499	0.7611599564552307	0.6846199631690979
2549	0.7628799676895142	0.6860399842262268
2599	0.7627399563789368	0.6876400113105774
2649	0.7611599564552307	0.6878799796104431
2699	0.7638199925422668	0.689579963684082
2749	0.7650399804115295	0.6909399628639221
2799	0.7660799622535706	0.693120002746582
2849	0.7662599682807922	0.6944199800491333
2899	0.765239953994751	0.6951599717140198
2949	0.7660399675369263	0.6967999935150146
2997	0.7656599879264832	0.6933199763298035
2998	0.7687199711799622	0.6946199536323547
2999	0.7660599946975708	0.6953399777412415
