epoch	acc	certified
949	0.9914667010307312	0.940416693687439
999	0.9910333156585693	0.9407333731651306
1049	0.9911333322525024	0.9414833188056946
1099	0.9907833337783813	0.9419000148773193
1149	0.9908000230789185	0.9425166845321655
1199	0.9906333684921265	0.9425333142280579
1249	0.991100013256073	0.9422500133514404
1299	0.9907833337783813	0.9427333474159241
1349	0.9905999898910522	0.9439833164215088
1399	0.9906499981880188	0.9433333277702332
1449	0.9906666874885559	0.9438499808311462
1497	0.9904833436012268	0.9428499937057495
1498	0.9906333684921265	0.9429166913032532
1499	0.990933358669281	0.9431333541870117
