epoch	acc	certified
949	0.9970999956130981	0.9945833683013916
999	0.9970666766166687	0.994533360004425
1049	0.9969000220298767	0.9942333698272705
1099	0.9970833659172058	0.9942833185195923
1149	0.9968833327293396	0.9945666790008545
1199	0.9968833327293396	0.9944833517074585
1249	0.9970666766166687	0.9947500228881836
1299	0.9970000386238098	0.9945499897003174
1349	0.9970833659172058	0.9949166774749756
1399	0.9971666932106018	0.9945999979972839
1449	0.9970999956130981	0.9947500228881836
1497	0.9968000054359436	0.994783341884613
1498	0.9970499873161316	0.9947500228881836
1499	0.9970166683197021	0.9950000047683716
