epoch	acc	certified
949	0.9971166849136353	0.9943166971206665
999	0.9966333508491516	0.9940000176429749
1049	0.996916651725769	0.9942333698272705
1099	0.9968833327293396	0.994100034236908
1149	0.996833324432373	0.9944000244140625
1199	0.996916651725769	0.9944333434104919
1249	0.9968000054359436	0.9945833683013916
1299	0.9968166947364807	0.9944833517074585
1349	0.996916651725769	0.9946500062942505
1399	0.9967833161354065	0.9946333169937134
1449	0.9969500303268433	0.9950000047683716
1497	0.9971333742141724	0.9946333169937134
1498	0.9969500303268433	0.9945166707038879
1499	0.9970166683197021	0.995033323764801
