epoch	acc	certified
949	0.9911500215530396	0.9396333694458008
999	0.9906166791915894	0.9415667057037354
1049	0.9908666610717773	0.9416166543960571
1099	0.990850031375885	0.9421499967575073
1149	0.9906666874885559	0.9422667026519775
1199	0.9909499883651733	0.9437500238418579
1249	0.9909833669662476	0.9428333640098572
1299	0.9907000064849854	0.9430000185966492
1349	0.9907500147819519	0.9445500373840332
1399	0.9906333684921265	0.9437833428382874
1449	0.990933358669281	0.9439833164215088
1497	0.9908333420753479	0.9450166821479797
1498	0.9907500147819519	0.9432500004768372
1499	0.9913166761398315	0.944100022315979
