epoch	acc	certified
649	0.27048999071121216	0.19493000209331512
699	0.2742699980735779	0.2049199938774109
749	0.27715998888015747	0.212459996342659
799	0.28022000193595886	0.21835999190807343
849	0.28171998262405396	0.22433999180793762
899	0.2854999899864197	0.22815999388694763
949	0.28404000401496887	0.22923000156879425
997	0.2845499813556671	0.23082999885082245
998	0.2842499911785126	0.23009999096393585
999	0.2846499979496002	0.23023998737335205
