epoch	acc	certified
1849	0.7313599586486816	0.6352399587631226
1899	0.7315599918365479	0.6368199586868286
1949	0.7344599962234497	0.6391400098800659
1999	0.7385599613189697	0.648639976978302
2049	0.7425400018692017	0.6515600085258484
2099	0.7444599866867065	0.6564599871635437
2149	0.7436400055885315	0.6591399908065796
2199	0.7476199865341187	0.6642799973487854
2249	0.7507399916648865	0.6685000061988831
2299	0.753279983997345	0.6711999773979187
2349	0.7510799765586853	0.6717999577522278
2399	0.7577199935913086	0.676800012588501
2449	0.7582399845123291	0.6797800064086914
2499	0.7608999609947205	0.6840199828147888
2549	0.7600799798965454	0.683459997177124
2599	0.7600799798965454	0.6847999691963196
2649	0.7602599859237671	0.6873199939727783
2699	0.7608799934387207	0.6875
2749	0.7630400061607361	0.6899999976158142
2799	0.7622399926185608	0.6911999583244324
2849	0.7630599737167358	0.6917200088500977
2899	0.7631799578666687	0.6915599703788757
2949	0.7660199999809265	0.6942200064659119
2997	0.7652599811553955	0.6919599771499634
2998	0.7665799856185913	0.693839967250824
2999	0.7653999924659729	0.693839967250824
