epoch	acc	certified
1849	0.7337599992752075	0.6350399851799011
1899	0.7356799840927124	0.6395800113677979
1949	0.7375400066375732	0.6412799954414368
1999	0.7431600093841553	0.6482399702072144
2049	0.7462799549102783	0.6550599932670593
2099	0.7468799948692322	0.6574400067329407
2149	0.7484399676322937	0.6629199981689453
2199	0.7485799789428711	0.6636799573898315
2249	0.7523999810218811	0.6696599721908569
2299	0.7535799741744995	0.6715999841690063
2349	0.7572199702262878	0.6733399629592896
2399	0.7590000033378601	0.676360011100769
2449	0.7591999769210815	0.6797800064086914
2499	0.760919988155365	0.684499979019165
2549	0.7628600001335144	0.6840400099754333
2599	0.7619799971580505	0.6857799887657166
2649	0.7633399963378906	0.6862800121307373
2699	0.7646399736404419	0.6888399720191956
2749	0.7661399841308594	0.6909199953079224
2799	0.7667399644851685	0.6926000118255615
2849	0.7659199833869934	0.6929999589920044
2899	0.766819953918457	0.6943399906158447
2949	0.766819953918457	0.6949999928474426
2997	0.7666999697685242	0.6925599575042725
2998	0.766759991645813	0.6934599876403809
2999	0.7685999870300293	0.6945399641990662
