epoch	loss	acc	certified
0	2.413337148284912	0.11564000000476837	0.11564000000476837
1	2.237450022659302	0.1413200000143051	0.1413200000143051
2	2.0710881175231934	0.20924	0.20924
3	1.9309902056884765	0.27448000000953676	0.27448000000953676
4	1.8281602251052858	0.33459999995231626	0.33459999995231626
5	1.7611128500747681	0.36232000000953674	0.36232000000953674
6	1.7123725358963013	0.3838399999713898	0.3838399999713898
7	1.6693525835800171	0.39594000002861024	0.39594000002861024
8	1.6298750176239014	0.4105800000286102	0.4105800000286102
9	1.6040634804916383	0.420559999961853	0.420559999961853
10	1.5829241820144653	0.4302400001239777	0.4302400001239777
11	1.5606053316497803	0.440659999961853	0.440659999961853
12	1.5392591232299804	0.44969999997138976	0.44969999997138976
13	1.5258727849197389	0.457159999961853	0.457139999961853
14	1.5089543823623657	0.4635600000858307	0.4635400000858307
15	1.491291918411255	0.47198000014305114	0.47198000014305114
16	1.476637338294983	0.4774800001525879	0.4774800001525879
17	1.468316583366394	0.4801200000667572	0.4800800000667572
18	1.4553120733642577	0.48554	0.4855
19	1.4475603589248658	0.4857000000667572	0.4856600000667572
20	1.4399614630508424	0.49466000019073486	0.49464000019073484
21	1.4219755958938598	0.49768	0.49754
22	1.41551852142334	0.5010399999237061	0.5009599999237061
23	1.401722981262207	0.5043999999809265	0.5042399999809265
24	1.39558748046875	0.5087600001525879	0.5086400001525879
25	1.3853073278427124	0.5108000000190734	0.5106400000190735
26	1.3831076120758057	0.513340000038147	0.513240000038147
27	1.3780986540222169	0.5181600000095368	0.5179800000095367
28	1.3717143640899658	0.5194200000095367	0.5192200000095367
29	1.361621577835083	0.5236000002479553	0.5233600002479554
30	1.3579313567733764	0.523699999961853	0.523360000038147
31	1.3510683641433716	0.5286000001716614	0.5283400001716614
32	1.351052096939087	0.5254799999237061	0.5251399999237061
33	1.3337350285339356	0.5327200001716613	0.5323600001716614
34	1.3359679566192626	0.5328400001144409	0.5323200001144409
35	1.3303813516235352	0.5355800000095368	0.5352400000095368
36	1.321777672996521	0.5371800001907349	0.5367800001907349
37	1.321257882461548	0.5385400000190735	0.5383000000190735
38	1.3184366175460815	0.5411799999809265	0.5407199999809266
39	1.306251301727295	0.5442599999237061	0.5434599999237061
40	1.3103938945388793	0.54294	0.5424
41	1.307019730834961	0.5445400001335144	0.5439200001335144
42	1.299789180831909	0.5454600002288819	0.5446000002288819
43	1.3000629455566406	0.5466200002288818	0.5457199999046326
