epoch	acc	certified
1849	0.566379964351654	0.4140399992465973
1899	0.5760799646377563	0.4189999997615814
1949	0.5737000107765198	0.42353999614715576
1999	0.5753200054168701	0.42833998799324036
2049	0.5767399668693542	0.43309998512268066
2099	0.5809000134468079	0.43658000230789185
2149	0.5778599977493286	0.4359799921512604
2199	0.578499972820282	0.44005998969078064
2249	0.5793200135231018	0.4418399930000305
2299	0.5826199650764465	0.4449999928474426
2349	0.5823000073432922	0.4461599886417389
2399	0.582539975643158	0.4475399851799011
2449	0.5839200019836426	0.45207998156547546
2499	0.5843999981880188	0.4532199800014496
2549	0.5855000019073486	0.4530999958515167
2599	0.5873799920082092	0.45619997382164
2649	0.5860999822616577	0.45635998249053955
2699	0.5864999890327454	0.45777997374534607
2749	0.5868799686431885	0.4612799882888794
2799	0.5882599949836731	0.4592999815940857
2849	0.5870999693870544	0.4606799781322479
2899	0.5871999859809875	0.4608599841594696
2949	0.5888000130653381	0.45975998044013977
2997	0.5864199995994568	0.4613799750804901
2998	0.5854200124740601	0.4599199891090393
2999	0.5875999927520752	0.46107998490333557
