epoch	acc	certified
1849	0.7386199831962585	0.648419976234436
1899	0.7457599639892578	0.6550799608230591
1949	0.7501999735832214	0.6641799807548523
1999	0.7538599967956543	0.6680200099945068
2049	0.7554199695587158	0.6727799773216248
2099	0.7555999755859375	0.6743599772453308
2149	0.7607199549674988	0.6820999979972839
2199	0.7610799670219421	0.6818599700927734
2249	0.762999951839447	0.6864999532699585
2299	0.7670599818229675	0.6897000074386597
2349	0.7674999833106995	0.6930599808692932
2399	0.767579972743988	0.6951000094413757
2449	0.7690999507904053	0.6975399851799011
2499	0.7701599597930908	0.6992799639701843
2549	0.7751399874687195	0.7043600082397461
2599	0.772879958152771	0.7026799917221069
2649	0.7744399905204773	0.7055000066757202
2699	0.7761200070381165	0.7075600028038025
2749	0.776419997215271	0.7090799808502197
2799	0.7767599821090698	0.7080599665641785
2849	0.7759799957275391	0.7096999883651733
2899	0.7770599722862244	0.7080999612808228
2949	0.7768200039863586	0.7105599641799927
2997	0.775879979133606	0.7090199589729309
2998	0.775439977645874	0.7105799913406372
2999	0.7753599882125854	0.709559977054596
