epoch	acc	certified
1849	0.5648599863052368	0.417959988117218
1899	0.5712999701499939	0.42075997591018677
1949	0.5685799717903137	0.420199990272522
1999	0.5729399919509888	0.429099977016449
2049	0.5710799694061279	0.43050000071525574
2099	0.5756399631500244	0.4345199763774872
2149	0.5753999948501587	0.4362799823284149
2199	0.5767199993133545	0.43925997614860535
2249	0.578000009059906	0.4419799745082855
2299	0.5803999900817871	0.44439998269081116
2349	0.5814399719238281	0.44377997517585754
2399	0.5803200006484985	0.4465000033378601
2449	0.5816599726676941	0.44975998997688293
2499	0.582539975643158	0.45319998264312744
2549	0.5829600095748901	0.4530399739742279
2599	0.5855599641799927	0.45347997546195984
2649	0.5830999612808228	0.4559199810028076
2699	0.5828399658203125	0.4574599862098694
2749	0.5870000123977661	0.461139976978302
2799	0.5872600078582764	0.45795997977256775
2849	0.5855399966239929	0.4590599834918976
2899	0.583620011806488	0.4587799906730652
2949	0.5870599746704102	0.46050000190734863
2997	0.5850399732589722	0.4605399966239929
2998	0.5829399824142456	0.4587000012397766
2999	0.5848599672317505	0.4594999849796295
