epoch	acc	certified
1849	0.5380200147628784	0.38273999094963074
1899	0.5343999862670898	0.3840799927711487
1949	0.5421800017356873	0.38877999782562256
1999	0.5329999923706055	0.38811999559402466
2049	0.5408999919891357	0.3885200023651123
2099	0.5474199652671814	0.39392000436782837
2149	0.546459972858429	0.396619975566864
2199	0.5469599962234497	0.3982599973678589
2249	0.5492199659347534	0.4013800024986267
2299	0.5524199604988098	0.4037199914455414
2349	0.5510199666023254	0.40705999732017517
2399	0.5498200058937073	0.40549999475479126
2449	0.5539799928665161	0.40733999013900757
2499	0.5557000041007996	0.41176000237464905
2549	0.5553799867630005	0.41123998165130615
2599	0.5575799942016602	0.4111599922180176
2649	0.5545600056648254	0.4144199788570404
2699	0.5589799880981445	0.4135199785232544
2749	0.5599600076675415	0.41599997878074646
2799	0.5603199601173401	0.41617998480796814
2849	0.5599799752235413	0.4159599840641022
2899	0.5615800023078918	0.4168599843978882
2949	0.5612399578094482	0.4176799952983856
2997	0.5609399676322937	0.41755998134613037
2998	0.5620999932289124	0.4160199761390686
2999	0.5600599646568298	0.4174000024795532
