epoch	acc	certified
1849	0.5674999952316284	0.41516000032424927
1899	0.5739799737930298	0.41885998845100403
1949	0.5687199831008911	0.41718000173568726
1999	0.5747599601745605	0.4286399781703949
2049	0.57396000623703	0.42885997891426086
2099	0.5756199955940247	0.4345400035381317
2149	0.5777199864387512	0.4340199828147888
2199	0.5797799825668335	0.4408800005912781
2249	0.5799799561500549	0.4418799877166748
2299	0.5807600021362305	0.4421199858188629
2349	0.5812999606132507	0.44307997822761536
2399	0.5817599892616272	0.44727998971939087
2449	0.58406001329422	0.44697999954223633
2499	0.5867199897766113	0.4533799886703491
2549	0.5860599875450134	0.45211997628211975
2599	0.587179958820343	0.45277997851371765
2649	0.587619960308075	0.45503997802734375
2699	0.5858199596405029	0.4560000002384186
2749	0.5893799662590027	0.4617999792098999
2799	0.5868399739265442	0.4579799771308899
2849	0.5883199572563171	0.46001997590065
2899	0.5864599943161011	0.45833998918533325
2949	0.5906599760055542	0.4596000015735626
2997	0.5891599655151367	0.46050000190734863
2998	0.5859400033950806	0.4576999843120575
2999	0.5885800123214722	0.46059998869895935
