epoch	acc	certified
1849	0.7321599721908569	0.6353399753570557
1899	0.7318199872970581	0.6381999850273132
1949	0.7379999756813049	0.6437999606132507
1999	0.7390199899673462	0.6468200087547302
2049	0.7417399883270264	0.6529399752616882
2099	0.7466599941253662	0.6581599712371826
2149	0.7476199865341187	0.6611199975013733
2199	0.7485399842262268	0.6629599928855896
2249	0.7529599666595459	0.6673799753189087
2299	0.752519965171814	0.6713599562644958
2349	0.7525999546051025	0.671459972858429
2399	0.7581200003623962	0.6768800020217896
2449	0.760699987411499	0.6800199747085571
2499	0.7635599970817566	0.6843999624252319
2549	0.7632799744606018	0.6854400038719177
2599	0.7622399926185608	0.6849199533462524
2649	0.7614799737930298	0.6864799857139587
2699	0.7653999924659729	0.6887199878692627
2749	0.76528000831604	0.6901800036430359
2799	0.7660799622535706	0.6914599537849426
2849	0.7675199508666992	0.6933599710464478
2899	0.7666999697685242	0.6932199597358704
2949	0.7660799622535706	0.6935799717903137
2997	0.767799973487854	0.6951599717140198
2998	0.7666800022125244	0.6931999921798706
2999	0.7671399712562561	0.6933000087738037
