epoch	acc	certified
949	0.991433322429657	0.9395666718482971
999	0.991100013256073	0.9412333369255066
1049	0.9909999966621399	0.9420166611671448
1099	0.9906333684921265	0.9434999823570251
1149	0.9905499815940857	0.9429833292961121
1199	0.9908000230789185	0.9436500072479248
1249	0.9911167025566101	0.9439833164215088
1299	0.990766704082489	0.9422333240509033
1349	0.9904833436012268	0.9448166489601135
1399	0.9909000396728516	0.9435333609580994
1449	0.9909999966621399	0.9447166919708252
1497	0.9908833503723145	0.9439666867256165
1498	0.9909666776657104	0.9443666934967041
1499	0.9912500381469727	0.9438833594322205
