epoch	acc	certified
949	0.9904833436012268	0.9391166567802429
999	0.9903500080108643	0.9385833144187927
1049	0.9901666641235352	0.9403833150863647
1099	0.9900667071342468	0.941016674041748
1149	0.9897833466529846	0.9413333535194397
1199	0.9903666973114014	0.9408833384513855
1249	0.9900500178337097	0.9415500164031982
1299	0.9905666708946228	0.9416333436965942
1349	0.9905499815940857	0.9409666657447815
1399	0.9905000329017639	0.942050039768219
1449	0.9899500012397766	0.9418500065803528
1497	0.9901500344276428	0.9409000277519226
1498	0.9900833368301392	0.9415833353996277
1499	0.9909833669662476	0.942050039768219
