epoch	acc	certified
1849	0.7389400005340576	0.6498599648475647
1899	0.7432999610900879	0.6571199893951416
1949	0.7491999864578247	0.6632800102233887
1999	0.7537399530410767	0.6678400039672852
2049	0.7557399868965149	0.6719200015068054
2099	0.7574399709701538	0.674299955368042
2149	0.7617200016975403	0.6818400025367737
2199	0.7598999738693237	0.681659996509552
2249	0.7600799798965454	0.6842399835586548
2299	0.7646200060844421	0.6895599961280823
2349	0.7665999531745911	0.6922399997711182
2399	0.7670599818229675	0.6934799551963806
2449	0.7686399817466736	0.6977399587631226
2499	0.7712599635124207	0.6987999677658081
2549	0.7718600034713745	0.7023800015449524
2599	0.7729799747467041	0.704759955406189
2649	0.7731199860572815	0.7039399743080139
2699	0.7716999650001526	0.7019400000572205
2749	0.774179995059967	0.706059992313385
2799	0.7748399972915649	0.7070199847221375
2849	0.7762199640274048	0.7080000042915344
2899	0.775879979133606	0.7093600034713745
2949	0.7759199738502502	0.7102199792861938
2997	0.7739799618721008	0.708079993724823
2998	0.7732799649238586	0.7069000005722046
2999	0.7724999785423279	0.7071799635887146
